2244	花山南	114.51197	30.528194
2246	海阳北	120.960842	37.069608
2247	花园口	122.620434	39.561617
2248	霍州东	111.837554	36.564671
2249	惠州南	114.492323	22.784548
2251	旌德	118.529048	30.291845
2252	尖峰	108.796744	18.687269
2253	蛟河西	127.301414	43.729601
2254	军粮城北	117.427661	39.066378
2255	将乐	117.479109	26.695725
2257	即墨北	120.394264	36.403793
2258	建宁县北	116.870805	26.915612
2259	江宁	118.898636	31.935474
2260	江宁西	118.595537	31.823563
2261	建瓯西	118.278932	27.049106
2262	酒泉南	98.535587	39.70153
2263	句容西	118.979555	31.832306
2266	绩溪北	118.571287	30.071301
2267	介休东	111.988097	37.052937
2269	泾县	118.388758	30.658777
2270	进贤南	116.234492	28.337337
2271	简阳南	104.518245	30.353668
2272	嘉峪关南	98.309438	39.718047
2274	缙云西	120.055373	28.676867
2275	晋中	112.642638	37.686428
2276	凯里南	107.887315	26.516046
2278	葵潭	115.997932	23.063884
2279	开阳	106.974157	27.041487
2280	隆安东	107.71261	23.148762
2281	来宾北	109.24433	23.752318
2283	绿博园	113.933626	34.779816
2284	隆昌北	105.290718	29.465548
2287	老城镇	110.1183	19.933182
2288	龙洞堡	106.800166	26.540663
2289	乐都南	102.391055	36.467881
2290	娄底南	112.014617	27.664025
2291	乐东	108.938487	18.444578
2292	离堆公园	103.623842	30.993479
2293	陆丰	115.733394	22.948045
2295	临汾西	111.465625	36.10192
2296	临高南	109.759084	19.86812
2297	滦河	118.672098	39.853857
2298	漯河西	113.963272	33.57242
2299	罗江东	104.53479	31.304001
2301	龙里北	106.966014	26.468258
2302	醴陵东	113.578001	27.714875
2304	灵石东	111.915775	36.879565
2305	乐山	103.712707	29.601903
2307	溧水	119.096321	31.679117
2308	洛湾三江	106.776131	26.663016
2309	莱西北	120.530274	36.823431
2310	溧阳	119.503032	31.385949
2312	柳园南	95.472128	41.101883
2313	鹿寨北	109.654372	24.640063
2315	临泽南	100.124368	39.133935
2316	马鞍山东	118.539641	31.692103
2317	明港东	114.065865	32.487702
2320	民乐	100.838905	38.473704
2322	牟平	121.650993	37.423621
2323	闽清北	118.876987	26.287114
2324	眉山东	103.82383	30.066217
2325	庙山	114.373545	30.412865
2326	门源	101.528072	37.426864
2328	孟庄	113.836997	34.585068
2331	南曹	113.7812	34.730081
2333	南城	116.617534	27.563706
2334	南昌西	115.79231	28.622736
2335	南芬北	123.744646	41.133175
2336	南丰	116.601455	27.286084
2337	南湖东	114.380981	30.467052
2338	内江北	105.084729	29.609297
2339	南江	106.973572	26.894096
2340	南江口	111.78823	23.119324
2341	南陵	118.297666	30.835767
2343	南宁东	108.413702	22.842626
2345	南平北	118.273063	26.59076
2348	南阳寨	113.617422	34.814483
2349	普安	104.908563	25.798825
2354	皮口	122.360907	39.408602
2355	普宁	116.199305	23.266845
2356	平南南	110.431941	23.417721
2357	彭山北	103.86086	30.207796
2359	萍乡北	113.84891	27.683842
2360	平遥古城	112.149994	37.155836
2361	彭州	103.924866	30.978838
2362	青白江东	104.223955	30.895583
2363	青岛北	120.374588	36.169638
2364	祁东	112.065915	26.759421
2365	青堆	121.917394	41.451995
2367	青莲	104.701562	31.671194
2368	齐齐哈尔南	123.970786	47.28468
2369	清水北	99.098069	39.374412
2370	青神	103.770608	29.848211
2371	岐山	107.613287	34.274027
2372	庆盛	113.491517	22.866261
2374	祁县东	112.357849	37.323331
2376	祁阳	111.832162	26.609848
2377	全州南	111.041791	25.953114
2378	棋子湾	108.807959	19.337512
2380	荣昌北	105.636334	29.433314
2381	荣成	122.407906	37.144687
2383	榕江	108.555522	25.988312
2385	饶平	116.93261	23.711767
2386	宋城路	114.284089	34.785525
2388	邵东	111.747817	27.274257
2389	三都县	107.816384	26.07655
2390	胜芳	116.760485	39.138998
2391	双峰北	112.014686	27.563164
2394	三江南	109.576539	25.726281
2396	双流机场	103.956402	30.569186
2397	双流西	103.919032	30.542769
2398	三明北	117.806368	26.375696
2399	山坡东	114.359939	30.086227
2402	鄯善北	90.195699	42.918764
2403	三水南	112.871325	23.114135
2404	韶山南	112.547493	27.887844
2405	三穗	108.651069	26.964327
2407	汕尾	115.42874	22.810787
2408	歙县北	118.410414	29.921731
2409	绍兴北	120.538062	30.099334
2413	邵阳北	111.504388	27.572483
2414	上虞北	120.853008	30.054717
2417	沈阳南	123.407885	41.668499
2418	深圳北	114.02887	22.609235
2419	神州	110.307973	18.724602
2420	深圳坪山	114.327024	22.707696
2422	石柱县	108.097205	29.965833
2423	桃村北	121.146658	37.211731
2424	田东北	107.141483	23.683067
2425	土地堂东	114.337996	30.212615
2426	太谷西	112.509249	37.448455
2427	吐哈	90.53177	43.060743
2430	吐鲁番北	89.110484	43.022534
2431	铜陵北	118.021423	31.013145
2432	泰宁	117.153289	26.926797
2433	铜仁南	108.981046	27.282405
2434	汤逊湖	114.384909	30.44552
2435	藤县	110.987021	23.334843
2436	太原南	112.610933	37.791672
2437	通远堡西	123.916811	40.778917
2438	文登东	122.258125	37.241135
2439	五府山	118.045896	28.227687
2441	威海北	122.048164	37.496774
2442	五龙背东	124.287007	40.264482
2443	乌龙泉南	114.345162	30.256809
2446	无为	117.968432	31.30457
2447	瓦屋山	119.274118	31.558808
2448	闻喜西	111.179446	35.336545
2449	武义北	119.848704	28.982558
2450	武夷山北	118.045197	27.777974
2451	武夷山东	118.094107	27.472708
2452	婺源	117.87738	29.239097
2453	武陟	113.451273	35.088723
2454	梧州南	111.222079	23.393494
2455	兴安北	110.667488	25.673368
2456	许昌东	113.88643	34.04807
2458	新都东	104.193518	30.799823
2460	襄汾西	111.336418	35.838595
2461	孝感北	114.221842	31.586398
2462	新化南	111.160652	27.655542
2463	新晃西	109.126094	27.380251
2464	新津	103.870908	30.465489
2465	新津南	103.858086	30.349217
2466	咸宁东	114.344888	29.866169
